"","GN","UnterGN","Quartal","Datum","Land","Wert","Verzeichnis","Signatur","Haupttyp","Untertyp","Zusatz","Herkunftsdatei"
"3825","8007030",1,"16/01",2016-01-01,"China",4278580,"GKV","2B001.b2|2B201.a1","2","B","001b2","ELIC"
"3826","8007439",1,"16/01",2016-01-01,"China",63055,"ML (GKV)","ML05.b","5","b","","ELIC"
"3827","8007019",1,"16/01",2016-01-01,"China",477600,"GKV","2B201.a.1","2","B","201a1","ELIC"
"3828","8007436",1,"16/01",2016-01-01,"China",3871,"ML (GKV)","ML15.C","15","c","","ELIC"
"3829","8007002",1,"16/01",2016-01-01,"China",1100000,"GKV","2B001.c1|2B201.b","2","B","001c1","ELIC"
"3830","8007002",2,"16/01",2016-01-01,"China",1100000,"GKV","2B001.c1|2B201.b","2","B","001c1","ELIC"
"3831","8007006",1,"16/01",2016-01-01,"China",426838,"GKV","2B001.b2|2B201.a1","2","B","001b2","ELIC"
"3832","8008016",1,"16/01",2016-01-01,"China",41200,"GKV","3A230","3","A","230","ELIC"
"3833","8006697",1,"16/01",2016-01-01,"China",475000,"GKV","2B001.c1|2B201.b1","2","B","001c1","ELIC"
"3834","8007476",1,"16/01",2016-01-01,"China",1170000,"GKV","2B352.B1","2","B","352B1","ELIC"
"3835","8007066",1,"16/01",2016-01-01,"China",149400,"GKV","2B006","2","B","006","ELIC"
"3836","8006863",1,"16/01",2016-01-01,"China",101666.1,"GKV","3A002.g2","3","A","002g2","ELIC"
"3837","8002159",1,"16/01",2016-01-01,"China",171000,"GKV","2B001.A","2","B","001A","ELIC"
"3838","8008027",1,"16/01",2016-01-01,"China",723006.53,"GKV","6A005.a6b2","6","A","005a6b2","ELIC"
"3839","8007643",1,"16/01",2016-01-01,"China",1100000,"GKV","3B001.e","3","B","001e","ELIC"
"3840","8007079",1,"16/01",2016-01-01,"China",184500,"GKV","2B001.c|2B201.b","2","B","001c","ELIC"
"3841","8006579",1,"16/01",2016-01-01,"China",261553.9,"GKV","7A003.c1","7","A","003c1","ELIC"
"3842","8006588",1,"16/01",2016-01-01,"China",580000,"GKV","2B001.b2|2B201.a1","2","B","001b2","ELIC"
"3843","8006570",1,"16/01",2016-01-01,"China",2817696.52,"GKV","3B001.e","3","B","001e","ELIC"
"3844","8007505",1,"16/01",2016-01-01,"China",312545,"GKV","3A002.G2","3","A","002G2","ELIC"
"3845","8006378",1,"16/01",2016-01-01,"China",802,"GKV","2B230","2","B","230","ELIC"
"3846","8006378",2,"16/01",2016-01-01,"China",658,"GKV","2B230","2","B","230","ELIC"
"3847","8006378",3,"16/01",2016-01-01,"China",613,"GKV","2B230","2","B","230","ELIC"
"3848","8006378",4,"16/01",2016-01-01,"China",1576,"GKV","2B230","2","B","230","ELIC"
"3849","8006378",5,"16/01",2016-01-01,"China",687,"GKV","2B230","2","B","230","ELIC"
"3850","8006378",6,"16/01",2016-01-01,"China",3949,"GKV","2B230","2","B","230","ELIC"
"3851","8006378",7,"16/01",2016-01-01,"China",5529,"GKV","2B230","2","B","230","ELIC"
"3852","8006376",1,"16/01",2016-01-01,"China",17700,"GKV","5A001.f1","5","A","001f1","ELIC"
"3853","8006376",2,"16/01",2016-01-01,"China",32640,"GKV","5D001.a","5","D","001a","ELIC"
"3854","8006557",1,"16/01",2016-01-01,"China",221332,"GKV","2B201.a1","2","B","201a1","ELIC"
"3855","8006374",1,"16/01",2016-01-01,"China",44250,"GKV","5A001.f1","5","A","001f1","ELIC"
"3856","8008168",1,"16/01",2016-01-01,"China",72440,"GKV","3A001.g2","3","A","001g2","ELIC"
"3857","8008167",1,"16/01",2016-01-01,"China",700000,"GKV","2B001.c|2B201.b","2","B","001c","ELIC"
"3858","8006398",1,"16/01",2016-01-01,"China",5000,"GKV","0C003","0","C","003","ELIC"
"3859","8006398",2,"16/01",2016-01-01,"China",50000,"GKV","0C003","0","C","003","ELIC"
"3860","8006998",1,"16/01",2016-01-01,"China",1100000,"GKV","2B001.c1|2B201.b","2","B","001c1","ELIC"
"3861","8006998",2,"16/01",2016-01-01,"China",1100000,"GKV","2B001.c1|2B201.b","2","B","001c1","ELIC"
"3862","8007734",1,"16/01",2016-01-01,"China",613916,"GKV","2B001.b|2B201.a","2","B","001b","ELIC"
"3863","8006572",1,"16/01",2016-01-01,"China",118000,"GKV","6A005.a5b","6","A","005a5b","ELIC"
"3864","8007530",1,"16/01",2016-01-01,"China",1050000,"GKV","2B001.c1|2B201.b1","2","B","001c1","ELIC"
"3865","8007541",1,"16/01",2016-01-01,"China",790000,"GKV","2B001.c1|2B201.b1","2","B","001c1","ELIC"
"3866","8007783",1,"16/01",2016-01-01,"China",0,"GKV","5D001.a","5","D","001a","ELIC"
"3867","8007783",2,"16/01",2016-01-01,"China",0,"GKV","5D001.a","5","D","001a","ELIC"
"3868","8007855",1,"16/01",2016-01-01,"China",1985160,"GKV","2B105","2","B","105","ELIC"
"3869","8006505",1,"16/01",2016-01-01,"China",470476,"GKV","2B001.b.2|2B201.a.1","2","B","001b2","ELIC"
"3870","8007243",1,"16/01",2016-01-01,"China",620000,"GKV","2B001.c1|2B201.b1","2","B","001c1","ELIC"
"3871","8006595",1,"16/01",2016-01-01,"China",520000,"GKV","2B001.c1|2B201.b1","2","B","001c1","ELIC"
"3872","8006597",1,"16/01",2016-01-01,"China",836000,"GKV","2B001.c1|2B201.b1","2","B","001c1","ELIC"
"3873","8006708",1,"16/01",2016-01-01,"Dänemark",365590,"GKV","2B001.a|2B001.b","2","B","001a","ELIC"
"3874","8007972",1,"16/01",2016-01-01,"Deutschland",5000,"GKV","0C003","0","C","003","ELIC"
"3875","8007972",2,"16/01",2016-01-01,"Deutschland",2000,"GKV","0C003","0","C","003","ELIC"
"3876","8007690",1,"16/01",2016-01-01,"Deutschland",3960,"ML (GKV)","ML13","13","","","ELIC"
"3877","8007690",2,"16/01",2016-01-01,"Deutschland",3960,"ML (GKV)","ML13","13","","","ELIC"
"3878","8007690",3,"16/01",2016-01-01,"Deutschland",0,"ML (GKV)","ML13","13","","","ELIC"
"3879","8007690",4,"16/01",2016-01-01,"Deutschland",0,"ML (GKV)","ML13","13","","","ELIC"
"3880","8007690",5,"16/01",2016-01-01,"Deutschland",2970,"ML (GKV)","ML13","13","","","ELIC"
"3881","8007690",6,"16/01",2016-01-01,"Deutschland",7920,"ML (GKV)","ML13","13","","","ELIC"
"3882","8007085",1,"16/01",2016-01-01,"Deutschland",3960,"ML (GKV)","ML13.d","13","d","","ELIC"
"3883","8007085",2,"16/01",2016-01-01,"Deutschland",0,"ML (GKV)","ML13.d","13","d","","ELIC"
"3884","8007085",3,"16/01",2016-01-01,"Deutschland",1980,"ML (GKV)","ML13.d","13","d","","ELIC"
"3885","8007216",1,"16/01",2016-01-01,"Deutschland",106281,"GKV","0B002.g","0","B","002g","ELIC"
"3886","8007708",1,"16/01",2016-01-01,"Deutschland",5000,"GKV","0C003","0","C","003","ELIC"
"3887","8007934",1,"16/01",2016-01-01,"Deutschland",1980,"ML (GKV)","ML13","13","","","ELIC"
"3888","8007934",2,"16/01",2016-01-01,"Deutschland",0,"ML (GKV)","ML13","13","","","ELIC"
"3889","8007395",1,"16/01",2016-01-01,"Deutschland",90116,"ML (GKV)","ML06","6","","","ELIC"
"3890","8007267",1,"16/01",2016-01-01,"Deutschland",1980,"ML (GKV)","ML13.d","13","d","","ELIC"
"3891","8006960",1,"16/01",2016-01-01,"Deutschland",13950,"GKV","0B002.g","0","B","002g","ELIC"
"3892","8006746",1,"16/01",2016-01-01,"Deutschland",18000,"GKV","0B001.b14b","0","B","001b14b","ELIC"
"3893","8006882",1,"16/01",2016-01-01,"Deutschland",10,"ML (GKV)","ML13.d","13","d","","ELIC"
"3894","8006882",2,"16/01",2016-01-01,"Deutschland",10,"ML (GKV)","ML13.d","13","d","","ELIC"
"3895","8006882",3,"16/01",2016-01-01,"Deutschland",10,"ML (GKV)","ML13.d","13","d","","ELIC"
"3896","8006882",4,"16/01",2016-01-01,"Deutschland",10,"ML (GKV)","ML13.d","13","d","","ELIC"
"3897","8007166",1,"16/01",2016-01-01,"Deutschland",800,"GKV","1C351.c10","1","C","351c10","ELIC"
"3898","8007461",1,"16/01",2016-01-01,"Deutschland",0,"GKV","5D001.a","5","D","001a","ELIC"
"3899","8007152",1,"16/01",2016-01-01,"Deutschland",500,"GKV","1A202","1","A","202","ELIC"
"3900","8007161",1,"16/01",2016-01-01,"Deutschland",112500,"GKV","0B001.b141b","0","B","001b141b","ELIC"
"3901","8007835",1,"16/01",2016-01-01,"Deutschland",7308,"ML (GKV)","ML06","6","","","ELIC"
"3902","8007819",1,"16/01",2016-01-01,"Deutschland",6340,"ML (GKV)","ML05","5","","","ELIC"
"3903","8006040",1,"16/01",2016-01-01,"Deutschland",30600,"ML (GKV)","ML05","5","","","ELIC"
"3904","8006040",2,"16/01",2016-01-01,"Deutschland",137700,"ML (GKV)","ML05","5","","","ELIC"
"3905","8007755",1,"16/01",2016-01-01,"Deutschland",150,"GKV","5D001.a","5","D","001a","ELIC"
"3906","8007961",1,"16/01",2016-01-01,"Deutschland",67000,"GKV","0B001.b141b","0","B","001b141b","ELIC"
"3907","8007940",1,"16/01",2016-01-01,"Deutschland",4184,"GKV","2B350.i4","2","B","350i4","ELIC"
"3908","8007373",1,"16/01",2016-01-01,"Deutschland",5200,"ML (GKV)","ML05","5","","","ELIC"
"3909","8007373",2,"16/01",2016-01-01,"Deutschland",79000,"ML (GKV)","ML05","5","","","ELIC"
"3910","8007373",3,"16/01",2016-01-01,"Deutschland",4710,"ML (GKV)","ML05","5","","","ELIC"
"3911","8007946",1,"16/01",2016-01-01,"Deutschland",10,"GKV","5D001.a","5","D","001a","ELIC"
"3912","8007490",1,"16/01",2016-01-01,"Deutschland",77000,"GKV","2B001.a","2","B","001a","ELIC"
"3913","8006926",1,"16/01",2016-01-01,"Deutschland",21340.8,"GKV","1C351.d5","1","C","351d5","ELIC"
"3914","8006926",2,"16/01",2016-01-01,"Deutschland",20370,"GKV","1C351.d5","1","C","351d5","ELIC"
"3915","8007483",1,"16/01",2016-01-01,"Deutschland",0,"GKV","5D001.a","5","D","001a","ELIC"
"3916","8007483",2,"16/01",2016-01-01,"Deutschland",0,"GKV","5D001.a","5","D","001a","ELIC"
"3917","8008046",1,"16/01",2016-01-01,"Deutschland",1998.5,"GKV","1C351.d11","1","C","351d11","ELIC"
"3918","8006907",1,"16/01",2016-01-01,"Deutschland",500000,"GKV","0C003","0","C","003","ELIC"
"3919","8006918",1,"16/01",2016-01-01,"Deutschland",188000,"GKV","2B001.a","2","B","001a","ELIC"
"3920","8007419",1,"16/01",2016-01-01,"Deutschland",400,"GKV","5A001.f1","5","A","001f1","ELIC"
"3921","8007425",1,"16/01",2016-01-01,"Deutschland",158950,"GKV","2B001.a","2","B","001a","ELIC"
"3922","8007640",1,"16/01",2016-01-01,"Deutschland",10500,"ML (GKV)","ML10.c2","10","c2","","ELIC"
"3923","8007640",2,"16/01",2016-01-01,"Deutschland",1600,"ML (GKV)","ML10.c2","10","c2","","ELIC"
"3924","8008022",1,"16/01",2016-01-01,"Deutschland",900000,"ML (GKV)","ML10.d","10","d","","ELIC"
"3925","8006580",1,"16/01",2016-01-01,"Deutschland",830,"ChKV","2B.4","2B","4","","ELIC"
"3926","8007749",1,"16/01",2016-01-01,"Deutschland",4889,"GKV","2B350.g2","2","B","350g2","ELIC"
"3927","8007749",2,"16/01",2016-01-01,"Deutschland",776,"GKV","2B350.g2","2","B","350g2","ELIC"
"3928","8006709",1,"16/01",2016-01-01,"Deutschland",140.5,"GKV","0C003","0","C","003","ELIC"
"3929","8006411",1,"16/01",2016-01-01,"Deutschland",282,"5.1","5.1","1","","","ELIC"
"3930","8007291",1,"16/01",2016-01-01,"Deutschland",680,"5.2","5.2","2","","","ELIC"
"3931","8006484",1,"16/01",2016-01-01,"Deutschland",240.65,"5.1","5.1","1","","","ELIC"
"3932","8006594",1,"16/01",2016-01-01,"Deutschland",796.1,"ML (GKV)","ML13.d","13","d","","ELIC"
"3933","8007876",1,"16/01",2016-01-01,"Deutschland",282872,"GKV","2B001.b|2B201.a","2","B","001b","ELIC"
"3934","8006418",1,"16/01",2016-01-01,"Dominikanische Republik",48000,"GKV","5A002.a1a","5","A","002a1a","ELIC"
"3935","8006494",1,"16/01",2016-01-01,"Estland",1000,"GKV","0C003","0","C","003","ELIC"
"3936","8006494",2,"16/01",2016-01-01,"Estland",5000,"GKV","0C003","0","C","003","ELIC"
"3937","8007686",1,"16/01",2016-01-01,"Frankreich",370,"5.1","5.1","1","","","ELIC"
"3938","8007327",1,"16/01",2016-01-01,"Frankreich",45000,"GKV","2B201.a1","2","B","201a1","ELIC"
"3939","8007615",1,"16/01",2016-01-01,"Frankreich",0,"GKV","5D001.a","5","D","001a","ELIC"
"3940","8007100",1,"16/01",2016-01-01,"Frankreich",278,"5.1","5.1","1","","","ELIC"
"3941","8008152",1,"16/01",2016-01-01,"Frankreich",31936,"ML (GKV)","ML13.a|ML01","13","a","","ELIC"
"3942","8007360",1,"16/01",2016-01-01,"Frankreich",8876.56,"5.2","5.2","2","","","ELIC"
"3943","8007595",1,"16/01",2016-01-01,"Frankreich",4542.78,"ML (GKV)","ML13.d1","13","d1","","ELIC"
"3944","8007595",2,"16/01",2016-01-01,"Frankreich",9085.56,"ML (GKV)","ML13.d1","13","d1","","ELIC"
"3945","8007595",3,"16/01",2016-01-01,"Frankreich",3785.65,"ML (GKV)","ML13.d1","13","d1","","ELIC"
"3946","8006231",1,"16/01",2016-01-01,"Frankreich",6375,"GKV","5D001.a","5","D","001a","ELIC"
"3947","8006231",2,"16/01",2016-01-01,"Frankreich",2868.75,"GKV","5D001.a","5","D","001a","ELIC"
"3948","8006733",1,"16/01",2016-01-01,"Frankreich",336344,"GKV","2B001.b2|2B201.a2","2","B","001b2","ELIC"
"3949","8006319",1,"16/01",2016-01-01,"Frankreich",14450,"GKV","5D001.a","5","D","001a","ELIC"
"3950","8007532",1,"16/01",2016-01-01,"Frankreich",79.7,"GKV","0C003","0","C","003","ELIC"
"3951","8007849",1,"16/01",2016-01-01,"Frankreich",38346.75,"GKV","5D001.a","5","D","001a","ELIC"
"3952","8007849",2,"16/01",2016-01-01,"Frankreich",90155,"GKV","5A001.f1","5","A","001f1","ELIC"
"3953","8007206",1,"16/01",2016-01-01,"Ghana",131963,"GKV","5A002.a1","5","A","002a1","ELIC"
"3954","8006520",1,"16/01",2016-01-01,"Grossbritannien",42500,"GKV","0B001.b14b","0","B","001b14b","ELIC"
"3955","8006784",1,"16/01",2016-01-01,"Grossbritannien",1284.5,"GKV","1C351.d7","1","C","351d7","ELIC"
"3956","8007097",1,"16/01",2016-01-01,"Grossbritannien",122000,"GKV","0B001.b141b","0","B","001b141b","ELIC"
"3957","8007090",1,"16/01",2016-01-01,"Grossbritannien",1284.5,"GKV","1C351","1","C","351","ELIC"
"3958","8006770",1,"16/01",2016-01-01,"Grossbritannien",319432,"GKV","2B001.b|2B201.a","2","B","001b","ELIC"
"3959","8006769",1,"16/01",2016-01-01,"Grossbritannien",319432,"GKV","2B001.b|2B201.a","2","B","001b","ELIC"
"3960","8007963",1,"16/01",2016-01-01,"Grossbritannien",10000,"GKV","0B001.b141b","0","B","001b141b","ELIC"
"3961","8007671",1,"16/01",2016-01-01,"Grossbritannien",75,"GKV","5D001.a","5","D","001a","ELIC"
"3962","8007671",2,"16/01",2016-01-01,"Grossbritannien",75,"GKV","5D001.a","5","D","001a","ELIC"
"3963","8006603",1,"16/01",2016-01-01,"Grossbritannien",525,"GKV","5D001.a","5","D","001a","ELIC"
"3964","8006603",2,"16/01",2016-01-01,"Grossbritannien",525,"GKV","5D001.a","5","D","001a","ELIC"
"3965","8007547",1,"16/01",2016-01-01,"Hong Kong",750000,"GKV","2B001.c1|2B201.b1","2","B","001c1","ELIC"
"3966","8008169",1,"16/01",2016-01-01,"Hong Kong",21710,"GKV","7B003","7","B","003","ELIC"
"3967","8006483",1,"16/01",2016-01-01,"Hong Kong",20696.25,"GKV","5A002.a.1","5","A","002a1","ELIC"
"3968","8006523",1,"16/01",2016-01-01,"Indien",5300,"GKV","2B350.d3","2","B","350d3","ELIC"
"3969","8006523",2,"16/01",2016-01-01,"Indien",7400,"GKV","2B350.g3","2","B","350g3","ELIC"
"3970","8007987",1,"16/01",2016-01-01,"Indien",493337,"GKV","2B001.a","2","B","001a","ELIC"
"3971","8008106",1,"16/01",2016-01-01,"Indien",1369,"5.1","5.1","1","","","ELIC"
"3972","8008106",2,"16/01",2016-01-01,"Indien",1333,"5.1","5.1","1","","","ELIC"
"3973","8007935",1,"16/01",2016-01-01,"Indien",165000,"GKV","2B201.b1","2","B","201b1","ELIC"
"3974","8007927",1,"16/01",2016-01-01,"Indien",19756,"GKV","3A001.a10c","3","A","001a10c","ELIC"
"3975","8005987",1,"16/01",2016-01-01,"Indien",9127.2,"GKV","2D002","2","D","002","ELIC"
"3976","8008194",1,"16/01",2016-01-01,"Indien",5000,"GKV","0C003","0","C","003","ELIC"
"3977","8008194",2,"16/01",2016-01-01,"Indien",20000,"GKV","0C003","0","C","003","ELIC"
"3978","8006737",1,"16/01",2016-01-01,"Indien",2500,"GKV","0C003","0","C","003","ELIC"
"3979","8006737",2,"16/01",2016-01-01,"Indien",1000,"GKV","0C003","0","C","003","ELIC"
"3980","8008069",1,"16/01",2016-01-01,"Indien",3865613,"GKV","2B352.f","2","B","352f","ELIC"
"3981","8007449",1,"16/01",2016-01-01,"Indien",4000,"ML (GKV)","ML10.c.2","10","c2","","ELIC"
"3982","8008086",1,"16/01",2016-01-01,"Indien",3825,"GKV","5D001.a","5","D","001a","ELIC"
"3983","8007221",1,"16/01",2016-01-01,"Indien",9650,"GKV","1C231","1","C","231","ELIC"
"3984","8007778",1,"16/01",2016-01-01,"Indien",5610,"ML (GKV)","ML10","10","","","ELIC"
"3985","8007778",2,"16/01",2016-01-01,"Indien",2050,"ML (GKV)","ML10","10","","","ELIC"
"3986","8007778",3,"16/01",2016-01-01,"Indien",91200,"ML (GKV)","ML10","10","","","ELIC"
"3987","8007778",4,"16/01",2016-01-01,"Indien",113500,"ML (GKV)","ML10","10","","","ELIC"
"3988","8006825",1,"16/01",2016-01-01,"Indien",6822,"5.1","5.1","1","","","ELIC"
"3989","8006822",1,"16/01",2016-01-01,"Indien",4285,"5.1","5.1","1","","","ELIC"
"3990","8006760",1,"16/01",2016-01-01,"Indien",9350,"ML (GKV)","ML10.c.2","10","c2","","ELIC"
"3991","8006760",2,"16/01",2016-01-01,"Indien",16500,"ML (GKV)","ML10.c.2","10","c2","","ELIC"
"3992","8008062",1,"16/01",2016-01-01,"Indien",28357,"5.1","5.1","1","","","ELIC"
"3993","8008062",2,"16/01",2016-01-01,"Indien",18192,"5.1","5.1","1","","","ELIC"
"3994","8006640",1,"16/01",2016-01-01,"Indien",7163,"5.1","5.1","1","","","ELIC"
"3995","8006649",1,"16/01",2016-01-01,"Indien",4680,"GKV","2B350.g1","2","B","350g1","ELIC"
"3996","8006649",2,"16/01",2016-01-01,"Indien",700,"GKV","2B350.d3","2","B","350d3","ELIC"
"3997","8006917",1,"16/01",2016-01-01,"Indien",30000,"GKV","0C003","0","C","003","ELIC"
"3998","8006917",2,"16/01",2016-01-01,"Indien",5000,"GKV","0C003","0","C","003","ELIC"
"3999","8007064",1,"16/01",2016-01-01,"Indien",1326.64,"5.1","5.1","1","","","ELIC"
"4000","8007072",1,"16/01",2016-01-01,"Indien",8366.6,"GKV","2D002","2","D","002","ELIC"
"4001","8008024",1,"16/01",2016-01-01,"Indien",9640,"GKV","2B350.g3","2","B","350g3","ELIC"
"4002","8008024",2,"16/01",2016-01-01,"Indien",3600,"GKV","2B350.d3","2","B","350d3","ELIC"
"4003","8007073",1,"16/01",2016-01-01,"Indien",8366.6,"GKV","2D002","2","D","002","ELIC"
"4004","8006587",1,"16/01",2016-01-01,"Indien",1801700,"GKV","2B201.a1|2B001.b2","2","B","201a1","ELIC"
"4005","8007518",1,"16/01",2016-01-01,"Indien",9012,"GKV","2D002","2","D","002","ELIC"
"4006","8007519",1,"16/01",2016-01-01,"Indien",9012,"GKV","2D002","2","D","002","ELIC"
"4007","8007520",1,"16/01",2016-01-01,"Indien",9012,"GKV","2D002","2","D","002","ELIC"
"4008","8006553",1,"16/01",2016-01-01,"Indien",9012,"GKV","2D002","2","D","002","ELIC"
"4009","8006575",1,"16/01",2016-01-01,"Indien",3600,"GKV","2B350.d3","2","B","350d3","ELIC"
"4010","8006575",2,"16/01",2016-01-01,"Indien",6250,"GKV","2B350.g1","2","B","350g1","ELIC"
"4011","8007522",1,"16/01",2016-01-01,"Indien",9012,"GKV","2D002","2","D","002","ELIC"
"4012","8007524",1,"16/01",2016-01-01,"Indien",9012,"GKV","2D002","2","D","002","ELIC"
"4013","8007527",1,"16/01",2016-01-01,"Indien",9012,"GKV","2D002","2","D","002","ELIC"
"4014","8007526",1,"16/01",2016-01-01,"Indien",9012,"GKV","2D002","2","D","002","ELIC"
"4015","8007529",1,"16/01",2016-01-01,"Indien",9012,"GKV","2D002","2","D","002","ELIC"
"4016","8007528",1,"16/01",2016-01-01,"Indien",9012,"GKV","2D002","2","D","002","ELIC"
"4017","8007531",1,"16/01",2016-01-01,"Indien",9012,"GKV","2D002","2","D","002","ELIC"
"4018","8007534",1,"16/01",2016-01-01,"Indien",9012,"GKV","2D002","2","D","002","ELIC"
"4019","8007536",1,"16/01",2016-01-01,"Indien",9012,"GKV","2D002","2","D","002","ELIC"
"4020","8007535",1,"16/01",2016-01-01,"Indien",9012,"GKV","2D002","2","D","002","ELIC"
"4021","8007537",1,"16/01",2016-01-01,"Indien",9012,"GKV","2D002","2","D","002","ELIC"
"4022","8007540",1,"16/01",2016-01-01,"Indien",9012,"GKV","2D002","2","D","002","ELIC"
"4023","8007542",1,"16/01",2016-01-01,"Indien",9012,"GKV","2D002","2","D","002","ELIC"
"4024","8007543",1,"16/01",2016-01-01,"Indien",9012,"GKV","2D002","2","D","002","ELIC"
"4025","8007544",1,"16/01",2016-01-01,"Indien",9012,"GKV","2D002","2","D","002","ELIC"
"4026","8007545",1,"16/01",2016-01-01,"Indien",9012,"GKV","2D002","2","D","002","ELIC"
"4027","8007546",1,"16/01",2016-01-01,"Indien",9012,"GKV","2D002","2","D","002","ELIC"
"4028","8007989",1,"16/01",2016-01-01,"Indien",311975,"GKV","2B001.a","2","B","001a","ELIC"
"4029","8007296",1,"16/01",2016-01-01,"Indien",5000000,"ML (GKV)","ML13|ML22","13","","","ELIC"
"4030","8007521",1,"16/01",2016-01-01,"Indien",9012,"GKV","2D002","2","D","002","ELIC"
"4031","8006717",1,"16/01",2016-01-01,"Indien",5000,"GKV","0C003","0","C","003","ELIC"
"4032","8007287",1,"16/01",2016-01-01,"Indien",9319,"5.1","5.1","1","","","ELIC"
"4033","8006415",1,"16/01",2016-01-01,"Indien",9127.2,"GKV","2D002","2","D","002","ELIC"
"4034","8006952",1,"16/01",2016-01-01,"Indonesien",5572,"GKV","3A225","3","A","225","ELIC"
"4035","8008212",1,"16/01",2016-01-01,"Indonesien",2423,"GKV","3A225","3","A","225","ELIC"
"4036","8008125",1,"16/01",2016-01-01,"Indonesien",330000,"GKV","9A012.a","9","A","012a","ELIC"
"4037","8007038",1,"16/01",2016-01-01,"Indonesien",14387,"GKV","3A225","3","A","225","ELIC"
"4038","8006637",1,"16/01",2016-01-01,"Indonesien",9877,"GKV","3A225","3","A","225","ELIC"
"4039","8006906",1,"16/01",2016-01-01,"Indonesien",91064.37,"GKV","1C111|1C011","1","C","111","ELIC"
"4040","8008157",1,"16/01",2016-01-01,"Indonesien",16416,"GKV","9A115","9","A","115","ELIC"
"4041","8008157",2,"16/01",2016-01-01,"Indonesien",40800,"GKV","9A115","9","A","115","ELIC"
"4042","8008157",3,"16/01",2016-01-01,"Indonesien",7590,"GKV","9A115","9","A","115","ELIC"
"4043","8008157",4,"16/01",2016-01-01,"Indonesien",420900,"GKV","9A115","9","A","115","ELIC"
"4044","8008157",5,"16/01",2016-01-01,"Indonesien",75000,"GKV","9A115","9","A","115","ELIC"
"4045","8006399",1,"16/01",2016-01-01,"Indonesien",3391,"GKV","3A225","3","A","225","ELIC"
"4046","8008005",1,"16/01",2016-01-01,"Indonesien",41381.21,"GKV","3A002.g2","3","A","002g2","ELIC"
"4047","8008002",1,"16/01",2016-01-01,"Indonesien",41381.21,"GKV","3A002.g2","3","A","002g2","ELIC"
"4048","8006880",1,"16/01",2016-01-01,"Irak",148,"GKV","5A001.h","5","A","001h","ELIC"
"4049","8006880",2,"16/01",2016-01-01,"Irak",13526,"GKV","5A001.h","5","A","001h","ELIC"
"4050","8006880",3,"16/01",2016-01-01,"Irak",14202,"GKV","5A001.h","5","A","001h","ELIC"
"4051","8007843",1,"16/01",2016-01-01,"Irak",556736,"GKV","5A002.a1","5","A","002a1","ELIC"
"4052","8007843",2,"16/01",2016-01-01,"Irak",3106500,"GKV","5A002.a1","5","A","002a1","ELIC"
"4053","8007350",1,"16/01",2016-01-01,"Irak",202615,"GKV","5A002.a1","5","A","002a1","ELIC"
"4054","8007393",1,"16/01",2016-01-01,"Iran",73.7,"unbekannt","II.A1.003","","","","ELIC"
"4055","8007393",2,"16/01",2016-01-01,"Iran",194.04,"unbekannt","II.A1.003","","","","ELIC"
"4056","8006946",1,"16/01",2016-01-01,"Iran",392,"unbekannt","II.A1.003","","","","ELIC"
"4057","8006946",2,"16/01",2016-01-01,"Iran",1435,"unbekannt","II.A1.003","","","","ELIC"
"4058","8007157",1,"16/01",2016-01-01,"Iran",36,"unbekannt","Ref II.A1.003","","","","ELIC"
"4059","8006460",1,"16/01",2016-01-01,"Iran",5761.3,"unbekannt","III.A1.003","","","","ELIC"
